content,x,y
Wassergefährdungsklasse (WGK),"64.629","5724.413"
"Wegen einer Abfallentsorgung den zuständigen zugelassenen Entsorger ansprechen.","70.298","4845.25"
"Wortlaut der H- und EUH-Sätze: siehe Abschnitt 16.","62.927998","1421.676"
"Zur Vermeidung einer Kontamination der Umwelt geeigneten Behälter verwenden.","70.298","2444.203"
Zusätzliche Angaben:,"64.629","4527.798"
[DE] Nationale Vorschriften,"83.629","5708.508"
"akuter Toxizität (dermal).","70.298","1187.892"
"akuter Toxizität (inhalativ).","70.298","1209.492"
"akuter Toxizität (oral).","70.298","1166.292"
"ausschlag: Ärztlichen Rat einholen/ärztliche Hilfe hinzuziehen.","70.298","1618.1599"
de / DE,"515.859","796.83"
de / DE,"515.859","1638.719"
de / DE,"515.859","2480.608"
de / DE,"515.859","3322.497"
de / DE,"515.859","4164.3857"
de / DE,"515.859","5006.275"
de / DE,"515.859","5848.164"
de / DE,"515.859","6690.0527"
drazine),"304.172","5271.631"
"einholen. Betroffenen nicht unbeaufsichtigt lassen. Achtung Ersthelfer: Auf Selbstschutz achten!","70.298","1517.36"
einmaliger Exposition (STOT SE 3),"69.897","534.971"
einmaliger Exposition (STOT SE 3),"69.897","6330.906"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","67.862"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","909.751"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","1751.6399"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","2593.529"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","3435.418"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","4277.3066"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","5119.196"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","5961.0845"
"getränkte Kleidung ausziehen. Bei Bewusstlosigkeit in stabile Seitenlage bringen und ärztlichen Rat","70.298","1506.56"
kategorien,"69.897","404.57098"
kategorien,"69.897","6200.506"
kreuzten Knochen,"172.57799","708.848"
kungscode: (E),"64.327995","5556.535"
land),"69.897","2960.894"
land),"69.897","3150.662"
"langfristiger Wirkung.","235.729","589.271"
"langfristiger Wirkung.","235.729","6385.2056"
"lassen.","70.298","2171.535"
"nachtrinken. KEIN Erbrechen herbeiführen. Sofort ärztlichen Rat einholen/ärztliche Hilfe hinzuziehen.","70.298","1892.3309"
"reinigen und gut durchlüftet aufbewahren.","70.298","3632.917"
siehe Abschnitt 13,"70.298","2416.859"
"tic Acute 1, Aquatic Chronic 1","184.047","1351.801"
transport (ADN),"184.125","4923.4336"
transport (ADN),"184.125","5218.087"
tration,"471.36798","1311.761"
und des Unternehmens,"64.629","173.18597"
"und schwere Augenschäden.","235.729","449.771"
"und schwere Augenschäden.","235.729","6245.7056"
verfahren,"449.263","404.57098"
verfahren,"449.263","6200.506"
"verursachen.","235.729","471.07098"
"verursachen.","235.729","534.971"
"verursachen.","235.729","6267.006"
"verursachen.","235.729","6330.906"
zahl): 86,"64.327995","5509.735"
"zu-Nasen Beatmung. Beatmungsbeutel oder Beatmungsgerät verwenden. Bei Hautreizung oder -","70.298","1607.36"
Ätz-/Reizwirkung auf die Haut,"69.897","440.171"
Ätz-/Reizwirkung auf die Haut,"69.897","6236.1055"
Ätz-/Reizwirkung auf die Haut Allergische Reaktionen Schwere Augenschädigung/-reizung Benommenheit,"70.298","1953.875"
Ätz-/Reizwirkung auf die Haut:,"64.629","4112.385"
Ätzwirkung,"90.5","699.248"
—,"434.598","4725.499"
—,"434.598","4737.1987"
"① 0,002 ppm (0,002 mg/m³)","280.16797","3006.792"
"① 0,01 ppm (0,013 mg/m³)","280.16797","3059.936"
"① 0,017 ppm (0,022 mg/m³)","280.16797","3033.364"
① 200 ppm (500 mg/m³),"280.16797","3086.5078"
① Aceton,"344.168","3184.324"
① Aceton,"344.168","3223.132"
① Langzeit-Arbeitsplatzgrenzwert,"280.16797","2943.012"
① Parameter,"344.168","3132.78"
"② 400 ppm (1.000 mg/m³)","280.16797","3098.7441"
② Blut,"344.168","3196.56"
② Urin,"344.168","3235.368"
②③ KMuormzzeenitta-Anrwbeerittsplatzgrenzwert,"280.16797","2955.248"
②③ UZenitteprusnukcth udnegr sPmroabteerniaahlme,"344.168","3145.016"
"③ Expositionsende bzw. Schichtende","344.168","3208.796"
"③ Expositionsende bzw. Schichtende","344.168","3247.604"
④ Bemerkung,"344.168","3169.488"
"④ Überwachungs- bzw. Beobachtungsverfahren","280.16797","2979.72"
⑤ (Akzeptanzkonzentration (4E-5)),"280.16797","3019.028"
⑤ (Toleranzkonzentration (4E-3)),"280.16797","3045.6"
⑤ (may be absorbed through the skin),"280.16797","3072.1719"
⑤ Bemerkung,"280.16797","2991.956"
